Lat,Lng,Category,Name,Address,Website,Image,Zipcode,Phone Number,Visible,Description,Weight
36.16948,-86.68522,STORE,Music City Wine and Spirits,"2264 Lebanon Pike<br />Nashville, TN",http://www.yelp.com/biz/music-city-wine-and-spirits-nashville,http://siascotch.com/wp-content/uploads/2015/12/musiccity_store_nashville_sia_scotch-e1450043557773.png,37214,(615) 645-9727,Yes,Music City Wine and Spirits is a great addition to the neighborhood. Good beer and spirits selection and good people. Great place to purchase a bottle of SIA Soctch. ,
36.02240	,-87.33871,STORE,Sumac Liquors,"2331 TN-46<br />Dickson, TN",http://www.yelp.com/biz/sumac-liquors-dickson,http://siascotch.com/wp-content/uploads/2015/12/Screen-Shot-2015-12-13-at-3.06.20-PM-e1450048027742.png,37055,(615) 441-3316,YES,Hey Dickson! Sumac Liquors is now selling SIA Scotch. Get a bottle today!,
33.98045,-117.97586,STORE,Whisky Well,"3180 Colima Rd # C<br />Hacienda Heights, CA",http://www.yelp.com/biz/whiskey-well-hacienda-heights-2,http://siascotch.com/wp-content/uploads/2015/12/store_whiskywell_haciendaheights_sia_scotch-e1450061070551.jpg,91745,(626) 330-4556,YES,Nice liquor shop with friendly owners. They are now carrying SIA Scotch Whisky. Pick up a bottle and open it with a friend! ,
33.63915,-117.92088,DRINK,The Golden Truffle,"1767 Newport Blvd<br />Costa Mesa, CA",http://www.goldentruffle.com/restaurant.html,http://siascotch.com/wp-content/uploads/2015/12/restaurant_goldentruffle_sia_scotch-copy-e1450063859349.jpg,92627,(949) 645-9858,YES,"Acclaimed, colorful mainstay for an ever-changing menu with European & Caribbean roots, plus wine and SIA Scotch. ",4
36.38609,-82.41035,STORE,Plaza Package Store,"4471 N Roan St # 2<br />Johnson City, TN",http://libationplaza.com/plazapackage.php,http://siascotch.com/wp-content/uploads/2015/12/Screen-Shot-2015-12-13-at-1.59.08-PM-e1450044340909.png,37615,(423) 282-2841,YES,"Plaza Package has now expanded!Come see their huge selection of beers, wines and spirits -  buy a bottle of SIA and share it with your friends!",3
38.97453,-77.01774,STORE,S & S Fine Wine & Spirits,"6925 4th St NW<br />Washington, DC",http://www.yelp.com/biz/s-and-s-liquors-washington,http://siascotch.com/wp-content/uploads/2015/12/Screen-Shot-2015-12-13-at-4.00.29-PM-e1450051283930.png,20012,(202) 882-2362,YES,"From Yelp: ""The selection is great--for wine, micro-brews and hard liquor alike. And the owner is knowledgeable and helpful, and hires staff who are equally knowledgeable and helpful."" ",
34.08344,-118.37187,STORE,Mel and Rose Liquor,"8344 Melrose Ave<br />Los Angeles, CA",http://www.melandrose.com/asp_pages/index.asp,http://siascotch.com/wp-content/uploads/2015/12/store_melrosewine_losangeles_sia_scotch-e1450062097355.jpeg,90069,(323) 655-5557,YES,"Purveyors of Life's Fruitful Pleasures, Wine & Spirits news, hot buys and wine events. Mel and Rose is CA's favorite wine retailer. <a href ""http://www.melandrose.com/istar.asp?a=6&id=92615"">BUY your bottle of SIA online today!</a>",11
39.27949,-76.59605,DRINK,Waterfront Kitchen,"1417 Thames St<br />Baltimore, MD",http://waterfrontkitchen.com/,http://siascotch.com/wp-content/uploads/2015/12/WK_logoGreen-e1450051843493.jpg,21231,(443) 681-5310,YES,"Waterfront Kitchen is a seed-to-plate restaurant that sources ingredients as locally and seasonally as possible, now serving SIA Scotch.",4
38.90496,-77.04450,STORE,The Wine Specialist,"1133 20th St NW<br />Washington, DC",https://www.winespecialiststore.com/,http://siascotch.com/wp-content/uploads/2015/12/store_winespecialist_washington_sia_scotch-e1450055299696.jpg,20036,(202) 833-0707,YES,"The Wine Specialist to not only offer its customers an incredible selection of fine wines, but one of DC's best selections of single Scotch, beer and more! Now selling SIA Scotch.",
40.7476471,-73.9771705,STORE,Winfield Flynn Wines & Spirits,"558 3rd Ave<br />New York, NY",https://www.winfieldflynn.com,http://siascotch.com/wp-content/uploads/2015/12/store_winfieldflynn_newyork_SIA_Scotch.jpg,10016,(212) 679-4455,YES,First store in New York City to carry SIA Scotch Whisky. Fabulous selection at this Murray Hill store.,
36.15218,-86.79480,DRINK,Hilton Garden Hill,"1715 Broadway<br />Nashville, TN",http://hiltongardeninn3.hilton.com/en/hotels/tennessee/hilton-garden-inn-nashville-vanderbilt-BNANVGI/index.html,http://siascotch.com/wp-content/uploads/2016/01/Screen-Shot-2016-01-15-at-8.57.41-AM.png,37203,(615) 369-5900,YES,"Located in downtown Nashville with excellent service and great facilities, the Hilton Garden Inn hotel helps you make the best of your time in town.",
36.30708,-82.34094,STORE,Parkway Discount Wine & Liquor,"1901 S Roan St<br />Johnson City, TN",http://www.yelp.com/biz/parkway-discount-wine-and-liquor-johnson-city,http://siascotch.com/wp-content/uploads/2016/01/Screen-Shot-2016-01-15-at-10.48.01-AM-e1452883737607.png,37601,(423) 434-2223,YES,Parkway Discount in Johnson City is now carrying SIA Scotch Whisky! Get your bottle y'all!,
35.77504,-86.91825,STORE,Joy Liquor & Wine,"4935 Main St # 3<br >Spring Hill, TN",http://www.yelp.com/biz/joy-liquor-and-wine-spring-hill,http://siascotch.com/wp-content/uploads/2016/01/Screen-Shot-2016-01-15-at-11.11.22-AM-e1452885137526.png,37174,(615) 302-1661,YES,SIA Scotch has finally arrived in Spring Hill! Grab your bottle today at Joy Liquor & Wine! Great store and awesome customer service!,
35.94145,-83.98443,STORE,Toddy's Package Store,"4821 Kingston Pike<br />Knoxville, TN",http://toddysknoxville.com/,http://siascotch.com/wp-content/uploads/2016/01/Screen-Shot-2016-01-15-at-10.25.59-AM.png,37919,(865) 584-0577,YES,"Toddy’s has been catering to the needs of Knoxville for over 50 years. It specializes in helping the customer, and making sure you have a pleasant shopping experience. ",
36.15707,-86.79441,STORE,Midtown Wine & Spirits,"1610 Church St<br />Nashville, TN",http://www.midtownwineandspirits.com/,http://siascotch.com/wp-content/uploads/2016/01/Ly6p2gj-2.jpg,37203,(615) 327-3874,YES,Midtown is now selling SIA Scotch. Great selection and excellent customer service!,
35.88199,-84.15518,STORE,Farragut Wine and Spirits,"11238 Kingston Pike<br />Farragut, TN",https://www.farragutwines.com/,http://siascotch.com/wp-content/uploads/2016/01/store_farragutwineandspirits_farragut_sia_scotch-e1452885374940.jpg,37934,(865) 777-2001,YES,"At Farragut Wine & Spirits ""Brings the world to your door!"" through their commitment to provide a great selection, competitive prices and superior service.",3
36.00884,-83.84461,STORE,East End Liquor & Wine,"5406 Asheville Hwy<br />Knoxville, TN",http://www.yelp.com/biz/east-end-liquor-shoppe-knoxville,http://siascotch.com/wp-content/uploads/2016/01/Screen-Shot-2016-01-15-at-11.26.42-AM-e1452886244757.png,37914,(865) 637-6656,YES,Friendly staff and nice selection of liquors and wines that now got even better with the addition of SIA Scotch Whisky!,
35.94022,-83.97965,STORE,Ashe's Wines & Spirits,"4534 Old Kingston Pike<br />Knoxville, TN",http://www.asheswines.com/,http://siascotch.com/wp-content/uploads/2016/01/store_asheswineandspirits_nashville_sia_scotch.jpeg,37919,(865) 584-3341,YES,Ashe's has one of the finest selection of wines and spirits in East Tennessee. Now selling SIA Scotch Whisky!,2
36.59459,-82.18433,DRINK,620 State,"620 State St<br />Bristol, TN",http://www.620state.com/,http://siascotch.com/wp-content/uploads/2016/01/restaurant_620state_bristol_sia_scotch-e1452891018400.jpg,37620,(423) 652-0314,YES,"Quick service, friendly staff, and great food all the time. Make sure to add a SIA Scotch cocktail to your meal!",2
33.72284,-116.39954,DRINK,Cuistot,"72595 El Paseo<br />Palm Desert, CA",http://cuistotrestaurant.com/,http://siascotch.com/wp-content/uploads/2016/01/restaurant_cuistot_palmdesert_sia_scotch-e1452891905526.jpg,92260,(760) 340-1000,YES,"Cuistot is a beautiful Restaurant with excellent French cuisine. Pair a glass of SIA Scotch Whisky to your meal, delicious! ",5
25.70259,-80.33446,STORE,Sunset Corners,"8701 SW 72nd St <br />Miami, FL",http://www.sunsetcorners.com/index.htm,http://siascotch.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-01-at-12.43.15-PM-e1459539924262.png,33173,(305) 271-8492,YES,"Sunset Corners has been recognized by the Miami New Times as the ""Best Liquor Store in Miami and by Marketwatch Magazine as Retailer of the Year. <strong><a href=""http://www.sunsetcorners.com/browse.cfm/sia-blended-scotch-750ml/4,9699.html""> ORDER SIA SCOTCH ONLINE</a> </strong>",10
38.40877,-75.05930,DRINK,94TH Street Bar and Wine,"9213 Coastal Hwy<br />Ocean City, MD",http://www.la94.com/,http://siascotch.com/wp-content/uploads/2016/04/9thstreetbar_bar_oceancity_SIA_scotch-e1460066896197.jpg,21842,(410) 524-1578,YES,Liquid Assets is a restaurant with a heritage of passionate food and beverage service. Now serving SIA Scotch Whisky,3
38.49245,-122.45573,DRINK,Harvest Inn,"1 Main St<br />St. Helena, CA",http://www.harvestinn.com/,http://siascotch.com/wp-content/uploads/2016/04/restaurant_harvestin__sainthelena_sia_scotch-e1460069995804.jpeg,94574,(707) 963-9463,YES,Harvest Inn welcomes both families and friends with its charming warmth and friendly ambiance. A great place to sip SIA Scotch Whisky and enjoy the beautiful scenery. ,5
36.16169	,-85.49967,DRINK,The Cooke House,"319 E Spring St<br />Cookeville, TN",http://www.cookevillesocialdining.com/,http://siascotch.com/wp-content/uploads/2016/04/restaurant_thecookehouse_cookeville_sia_scotch-e1460067447777.jpg,38501,(931) 854-9550,YES,"The Cooke House is a ‘one of a kind’ dining experience, boasting the freshest ingredients, an incredibly diverse and unique menu and superior hand-made cocktails. Make yours with SIA Scotch Whisky!",3
33.97925,-118.03632,DRINK,Setá dine:lounge,"13033 Philadelphia St<br />Whittier, CA",http://dineseta.com/,http://siascotch.com/wp-content/uploads/2016/04/restaurant_seta_whittier_sia_scotch-e1460068241832.png,90601,(562) 698-3355,YES,Setá is a new style steakhouse showcasing critically acclaimed Executive Chef Hugo Molina’s Modern American Cuisine. Order a delcious SIA Scotch cocktail and enjoy your fabulous dinner!,5
36.14488,-86.81089,DRINK,Holiday Inn Select ,"2613 West End Ave<br />Nashville, TN",http://www.holidayinn-nashville.com/,http://siascotch.com/wp-content/uploads/2016/04/bar_holidayinnselect_vanderbilt_sia_scotch-e1460070559160.jpg,37203,(615) 327-4707,YES,The Holiday Nashville-Vanderbilt on the West End of town is in the beautiful backyard of Vanderbilt University and Centennial Park. Now serving SIA Scotch. ,2
40.01831,-74.73326,STORE,Liquor Loft,"2683 U.S. 206 <br />Mt Holly, NJ",https://www.liquorloftusa.com/,http://siascotch.com/wp-content/uploads/2016/05/store_liquorloft_mtholly_SIA_Scotch-e1463970480124.png,08060,(609) 267-5004,YES,A fine wine/liquor retailer conveniently located in Mt Holly New Jersey. Now carrying SIA Scotch. ,1
40.71674,-74.03896,DRINK,Komegashi Japanese Restaurant,"103 Montgomery St<br />Jersey City, NJ",http://www.komegashi.com/,http://siascotch.com/wp-content/uploads/2016/05/restaurant_komegashi_jerseycity_SIA_Scotch-e1463971984693.png,07302,(201) 433-4567,YES,"Komegashi specializes in contemporary Japanese cuisine, serving innovative dishes to pair with SIA Scotch Whisky in their waterfront dining room. ",3
40.72432,-74.04005,STORE,ShopRite - jersey City,"400 Marin Blvd<br />Jersey City, NJ",http://www.shoprite.com/,http://siascotch.com/wp-content/uploads/2016/05/store_shoprite_NJ_SIA_Scotch-e1463979733542.png,07302,(201) 418-0300,YES,You can now find SIA Scotch at ShopRite in Jersey City. Grab your bottle today! ,4
39.39576,-74.55930,DRINK,Shore Diner,"6710 Tilton Rd<br />Egg Harbor Township, NJ",http://www.shorediner.com/,http://siascotch.com/wp-content/uploads/2016/05/restaurant_shorediner_EggHarborTownship_SIA_Scotch-e1463975764805.png,08234,(609) 641-3669,Yes,Shire Diner takes great pride in providing the finest and freshest ingredients. Grab a SIA Scotch cocktail and enjoy a great meal.,
40.64325,-74.47103,DRINK,Stone House,"50 Stirling Rd<br />Warren, NJ",http://stonehouseatstirlingridge.com/,http://siascotch.com/wp-content/uploads/2016/05/restaurant_ShoreDiner_warren_SIA_Scotch-e1463976306272.png,07059,(908) 754-1222,Yes,"The Stone House at Stirling Ridge is a rustic and serene yet sophisticated setting for dining with family, friends & colleagues. Now serving SIA. ",3
40.50094,-74.85603,STORE,Central Wine Merchants ,"8 Reaville Ave<br />Flemington, NJ",https://www.centralwinemerchants.com/,http://siascotch.com/wp-content/uploads/2016/05/store_centralwinemerchants_flemington_SIA_Scotch.png,08822,(908) 782-2518,Yes,"Central Wine Merchants is a family owned store in Central New Jersey and they also have an online store. <a href =""https://www.centralwinemerchants.com/spirits/Sia-Blended-Scotch-Whisky-w637900513"">Buy SIA here!</a>",7
40.37375,-74.56187,STORE,Viking Wine & Liquors,"4095 US-1 #47
Monmouth Junction, NJ",http://www.vikingwineandliquors.com/,http://siascotch.com/wp-content/uploads/2016/05/store_vikingswineandliquors_MonmouthJunction_SIA_Scotch-e1463976945183.png,08852,(732) 274-0990,Yes,"Viking Wine and Liquors has been a staple in South Brunswick, New Jersey for 25 years and now is carrying SIA Scotch. Grab a bottle today!",3
39.17583,-74.73370,STORE,Gleeson's Liquors ,"565 Sea Isle Blvd<br />Ocean View, NJ",http://www.gleesonliquors.com/,http://siascotch.com/wp-content/uploads/2016/05/store_gleesons_oceanview_SIA_scotch.png,08230,(609) 624-9463,Yes,"Gleeson's Liquors is now carrying SIA Scotch. Located in Ocean View, New Jersey this store offers a wide range of beer, wine and spirits year around. ",3
40.66742,-74.11929,STORE,ShopRite - Bayonne,"583 Avenue C<br />Bayonne, NJ",http://www.shoprite.com/,http://siascotch.com/wp-content/uploads/2016/05/store_shoprite_NJ_SIA_Scotch-e1463979733542.png,07002,(201) 437-6000,Yes,ShopRite in Bayonne is now carrying SIA Scotch Whisky. Buy a bottle today! ,
40.05369,-74.84098,STORE,ShopRite - Burlington,"1817 Mt Holly Rd<br />Burlington, NJ",http://www.shoprite.com/,http://siascotch.com/wp-content/uploads/2016/05/store_shoprite_NJ_SIA_Scotch-e1463979733542.png,08016,(609) 387-1602,Yes,You can now buy SIA Scotch at the ShopRite in Burlington. Visit their liquor section and buy a bottle to share it with your friends. ,4
40.73112,-74.27753,STORE,Village Wine Shop,"163 Maplewood Ave<br />Maplewood, NJ",http://maplewoodvillagewines.com/,http://siascotch.com/wp-content/uploads/2016/05/store_villagewineshop_maplewood_SIA_Scotch.png,07040,(973) 763-3778,Yes,"Located in the heart of Maplewood village, Village Wine Shop sells Fine Wines, Eclectic Beers and Spirits to those who have a taste for the best. Now selling SIA Scotch. ",2
40.71392,-74.03773,STORE,Liberty Wine and Deli,"200 Washington St<br />Jersey City, NJ",http://www.yelp.com/biz/liberty-wine-and-deli-jersey-city,http://siascotch.com/wp-content/uploads/2016/05/store_libertywine_jerseycity_SIA_Scotch-e1464022538192.png,07302,(201) 860-9868,Yes,Liberty Wine and Deli in Jersey City is now selling SIA Scotch Whisky. Purchase your bottle today and share it with your loved ones. ,1
39.94063,-75.00852,STORE,Benash Liquors,"2405 NJ-38<br />Cherry Hill, NJ",https://www.benashliquors.com/,http://siascotch.com/wp-content/uploads/2016/05/store_benashliquors_cherryhill_SIA_Scotch-e1464023086785.png,08002,(856) 667-3539,Yes,"Benash Liquors offers a great selections of wines, beer and spirits including your favorite SIA Scotch Whisky! <a href""http://www.benashliquors.com/sku55248.html"">Order your bottle online! <a/>",5
40.64703,-74.21531,STORE,Bayway World of Liquors,"639 Bayway<br />Elizabeth, NJ",http://www.worldofliquor.com/,http://siascotch.com/wp-content/uploads/2016/05/store_baywayofliquors_elizabeth_SIA_Scotch.png,07202,(908) 353-6300,Yes,"New Jersey's premier discount liquor, wine and beer outlet. Their prices are the best and the service unparalleled. Now selling SIA!",2
39.38838,-74.55844,STORE,Bootleggers Liquor Outlet,"200 Tilton Rd<br />Northfield, NJ",http://bootleggerliquors.com/,http://siascotch.com/wp-content/uploads/2016/05/store_bootlerggers_northfield_SIA_scotch.png,08225,(609) 484-9463,Yes,"<strong><a href=""http://shop.bootleggerliquors.com/sku16240.html""> ORDER SIA SCOTCH WHISKY ONLINE</a></strong>. Brand-new liquor store with a huge selection of wine, beer and liquor and your favorite SIA Scotch Whisky! ",6
40.39599,-79.43176,STORE,Bourbon Street Wine & Spirits,"1217 US-22 West<br />Phillipsburg, NJ",http://www.bourbonstreetwineandspirits.com/,http://siascotch.com/wp-content/uploads/2016/05/store_bourbonstreet_-Phillipsburg_SIA_Scotch.png,08865,(908) 387-9463,Yes,"Bourbon Street Wine & Spirits in Phillipsburg  is now selling SIA Scotch Whisky. Stop by the store today and grab a bottle to share with you friends! 
",3
40.50516,-74.85417,STORE,Little Brothers Beverage Outlet,"67 Church St<br />Flemington, NJ",https://www.littlebroswine.com/,http://siascotch.com/wp-content/uploads/2016/05/store_littlebrothers_flemington_SIA_Scotch-e1464242163878.png,08822,(908) 788-3775,Yes,"Little Brothers is a family-run retail store specializing in wine, beer and spirits at incredible prices. Now proudly carrying SIA Scotch. ",2
